tf-idf,length,position,present_early,present_end,keyword
1.386294361,1,0.181894915,0,0,0
2.995732274,2,0.182000422,0,0,0
0,1,0.18210593,0,0,0
0.693147181,3,0.182211437,0,0,0
0,5,0.154462967,0,0,0
3.295836866,1,0.181789407,0,0,0
0,2,0.011816839,0,0,0
0,1,0.009495674,0,0,0
3.218875825,9,0.182738974,0,0,0
3.295836866,1,0.181789407,0,0,0
2.079441542,1,0.181578392,0,0,0
0,2,0.011816839,0,0,0
2.995732274,11,0.183161004,0,0,1
3.218875825,9,0.182738974,0,0,0
1.386294361,1,0.181894915,0,0,0
0,2,0.011816839,0,0,0
0,3,0.00211015,0,0,0
2.302585093,8,0.183688542,0,0,0
5.991464547,11,0.183794049,0,0,0
0,3,0.004114792,0,0,0
2.079441542,1,0.1816839,0,0,0
0,2,0.011816839,0,0,0
0,3,0.00211015,0,0,0
2.995732274,11,0.184321587,0,0,0
2.995732274,7,0.184427094,0,0,0
0,3,0.001582612,0,0,0
0,3,0.00211015,0,0,0
0,7,0.184743617,0,0,0
129.0066818,2,0.005380882,0,0,0
2.995732274,18,0.184954632,0,0,0
2.995732274,12,0.185060139,0,0,0
0,6,0.185165647,0,0,0
0,3,0.001582612,0,0,0
25.08463257,7,0.144439755,0,0,0
4.158883083,5,0.176936062,0,0,0
0,4,0.185587677,0,0,0
1.386294361,11,0.125448407,0,0,0
2.197224577,11,0.185798692,0,0,0
0,7,0.185904199,0,0,0
0,5,0.186009707,0,0,0
4.605170186,9,0.186115214,0,0,0
0,5,0.071745094,0,0,0
8.987196821,12,0.177991137,0,0,0
0,3,0.004114792,0,0,0
0,5,0.186009707,0,0,0
0,4,0.006330449,0,0,0
4.605170186,7,0.186748259,0,0,0
2.772588722,4,0.038299219,0,0,0
18.02182669,7,0.091791517,0,0,0
11.09035489,4,0.131884364,0,0,0
0,2,0.187170289,0,0,0
0,5,0.052015193,0,0,0
0,3,0.000949567,0,0,0
0,3,0.004536822,0,0,0
2.772588722,11,0.162798059,0,0,0
0,4,0.006013927,0,0,0
0,3,0.033973412,0,0,0
0,2,0.020257438,0,0,0
4.605170186,5,0.188014349,0,0,0
0,4,0.006330449,0,0,0
2.302585093,5,0.188225364,0,0,0
2.079441542,1,0.181578392,0,0,0
129.0066818,2,0.005380882,0,0,0
5.991464547,21,0.188541886,0,0,0
129.0066818,2,0.005380882,0,0,0
2.995732274,22,0.188752901,0,0,0
0,1,0.188858409,0,0,0
0,2,0.05423085,0,0,0
11.98292909,12,0.046001266,0,0,0
5.991464547,11,0.17999578,0,0,0
0,3,0.001582612,0,0,0
25.08463257,7,0.144439755,0,0,0
20.79441542,4,0.095906309,0,0,0
0,6,0.185165647,0,0,0
0,3,0.000949567,0,0,0
3.583518938,8,0.179362735,0,0,1
2.995732274,9,0.189913484,0,0,0
0,2,0.000316522,0,0,0
0,3,0.00211015,0,0,0
1.098612289,7,0.190230006,0,0,0
0,2,0.002321165,0,0,0
0,11,0.190441021,0,0,0
4.605170186,5,0.190546529,0,0,0
2.995732274,14,0.190652036,0,0,0
0,7,0.002426672,0,0,0
4.394449155,8,0.190863051,0,0,0
0,11,0.190441021,0,0,0
0,5,0.191074066,0,0,0
5.545177444,10,0.09168601,0,0,0
18.02182669,7,0.091791517,0,0,0
0,2,0.011816839,0,0,0
0,5,0.056446508,0,0,0
0,2,0.001160582,0,0,0
0,2,0.020257438,0,0,0
2.995732274,7,0.191812619,0,0,0
129.0066818,2,0.005380882,0,0,0
2.995732274,22,0.192023634,0,0,0
0,2,0.065836674,0,0,0
3.583518938,7,0.192234649,0,0,0
2.197224577,11,0.185798692,0,0,0
0,7,0.185904199,0,0,0
4.605170186,9,0.186115214,0,0,0
0,3,0.004114792,0,0,0
2.772588722,4,0.038299219,0,0,0
4.828313737,7,0.099915594,0,0,0
0,3,0.00211015,0,0,0
8.987196821,12,0.177991137,0,0,0
1.609437912,11,0.193184216,0,0,0
0,3,0.033973412,0,0,0
0,2,0.020257438,0,0,0
0,6,0.193500739,0,0,0
0,3,0.001582612,0,0,0
11.98292909,11,0.036083562,0,0,0
3.218875825,8,0.193817261,0,0,0
0,2,0.001793627,0,0,0
0,5,0.053492298,0,0,0
0,2,0.001160582,0,0,0
0,4,0.045473729,0,0,0
1.609437912,9,0.194344798,0,0,0
1.098612289,9,0.194450306,0,0,0
2.995732274,10,0.194555813,0,0,0
0.693147181,5,0.194661321,0,0,0
0,4,0.006013927,0,0,0
0,6,0.045368221,0,0,0
2.772588722,7,0.194977843,0,0,0
0,4,0.006330449,0,0,0
1.609437912,8,0.195188858,0,0,0
2.995732274,8,0.195294366,0,0,0
0,6,0.135577126,0,0,0
0,2,0.065836674,0,0,0
2.302585093,9,0.195610888,0,0,0
2.995732274,2,0.195716396,0,0,0
2.772588722,4,0.038299219,0,0,0
25.08463257,7,0.144439755,0,0,0
4.158883083,5,0.176936062,0,0,0
2.302585093,7,0.196138426,0,0,0
1.791759469,7,0.196243933,0,0,0
5.991464547,11,0.183794049,0,0,1
129.0066818,2,0.005380882,0,0,0
5.991464547,21,0.188541886,0,0,0
1.386294361,2,0.196665963,0,0,0
0.693147181,3,0.196771471,0,0,0
0,3,0.00211015,0,0,0
25.08463257,7,0.144439755,0,0,0
20.79441542,4,0.095906309,0,0,0
0,2,0.002321165,0,0,0
0,7,0.058662165,0,0,0
18.02182669,7,0.091791517,0,0,0
0,3,0.017514244,0,0,0
0,4,0.030491665,0,0,0
5.991464547,11,0.020362946,0,0,0
0,2,0.004431315,0,0,0
11.09035489,3,0.099282549,0,0,0
0,2,0.001160582,0,0,0
1.098612289,8,0.198143068,0,0,0
2.995732274,7,0.198248576,0,0,0
0,8,0.067313779,0,0,0
0,4,0.059611732,0,0,0
0,2,0.011816839,0,0,0
0,3,0.021629036,0,0,0
1.386294361,6,0.025427305,0,0,0
0,3,0.00211015,0,0,0
3.465735903,5,0.198987128,0,0,0
32.25167045,4,0.095062249,0,0,0
32.18875825,5,0.098227474,0,0,0
0,5,0.025954843,0,0,0
6.931471806,7,0.199409158,0,0,0
0,7,0.018252796,0,0,0
11.09035489,3,0.099282549,0,0,0
0,2,0.001160582,0,0,0
0,3,0.00211015,0,0,0
5.991464547,10,0.049588521,0,0,0
14.97866137,10,0.008546107,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
3.295836866,8,0.200358725,0,0,0
1.386294361,12,0.200464233,0,0,0
0,5,0.076281916,0,0,0
129.0066818,2,0.005380882,0,0,0
2.995732274,21,0.200780755,0,0,0
0,4,0.030386157,0,0,0
0,2,0.001160582,0,0,0
0,2,0.020257438,0,0,0
8.987196821,8,0.168178941,0,0,0
2.995732274,5,0.201308293,0,0,0
0,3,0.024899768,0,0,0
3.295836866,8,0.200358725,0,0,0
2.995732274,10,0.201624815,0,0,0
0,8,0.201730323,0,0,0
1.386294361,6,0.20183583,0,0,0
0.693147181,7,0.201941338,0,0,0
1.386294361,7,0.202046845,0,0,0
0,2,0.001793627,0,0,0
0,3,0.047478371,0,0,0
2.302585093,11,0.202363368,0,0,0
0,5,0.076281916,0,0,0
0,4,0.006119434,0,0,0
3.218875825,10,0.20267989,0,0,0
6.43775165,6,0.102658789,0,0,0
0,3,0.00211015,0,0,0
2.197224577,6,0.166912851,0,0,0
2.079441542,9,0.087254695,0,0,0
0,2,0.002321165,0,0,0
0,7,0.058662165,0,0,0
18.02182669,7,0.091791517,0,0,0
0,4,0.006013927,0,0,0
0.693147181,4,0.203629458,0,0,0
2.079441542,10,0.029647605,0,0,0
1.609437912,10,0.203840473,0,0,0
0,2,0.010972779,0,0,0
4.158883083,7,0.030808187,0,0,0
0,2,0.001160582,0,0,0
2.995732274,6,0.204262503,0,0,0
2.302585093,8,0.20436801,0,0,0
28.4190344,9,0.00168812,0,0,0
18.02182669,7,0.091791517,0,0,0
0,5,0.038826757,0,0,0
2.995732274,6,0.20479004,0,0,0
0,2,0.001793627,0,0,0
0,1,0.009495674,0,0,0
4.828313737,10,0.205106563,0,0,0
0,3,0.004114792,0,0,0
5.375278408,8,0.02563832,0,0,0
1.098612289,6,0.205423085,0,0,0
2.302585093,10,0.205528593,0,0,0
0,2,0.002321165,0,0,0
2.995732274,12,0.205739608,0,0,0
0,2,0.001793627,0,0,0
2.995732274,13,0.205950622,0,0,0
1.609437912,11,0.20605613,0,0,0
0,4,0.009073644,0,0,0
0,2,0.011816839,0,0,0
0,6,0.019413378,0,0,0
0,1,0.009495674,0,0,0
6.907755279,11,0.170183583,0,0,0
0,2,0.002321165,0,0,0
32.25167045,4,0.095062249,0,0,0
59.32506359,5,0.097277907,0,0,0
5.991464547,10,0.207005697,0,0,0
9.704060528,10,0.070479004,0,0,0
0,2,0.010972779,0,0,0
11.09035489,3,0.099282549,0,0,0
0,2,0.001160582,0,0,0
3.218875825,8,0.207533235,0,0,0
2.995732274,17,0.207638742,0,0,0
7.167037877,13,0.20774425,0,0,0
0,4,0.006013927,0,0,0
2.772588722,5,0.152774847,0,0,0
0,3,0.00211015,0,0,0
0,6,0.03112471,0,0,0
0,2,0.004431315,0,0,0
0,1,0.009495674,0,0,0
2.079441542,5,0.208482802,0,0,0
0,2,0.001160582,0,0,0
3.218875825,5,0.208693817,0,0,0
0,2,0.001160582,0,0,0
2.995732274,14,0.208904832,0,0,0
1.386294361,7,0.202046845,0,0,0
0,3,0.004114792,0,0,0
2.302585093,8,0.209221355,0,0,0
5.991464547,7,0.209326862,0,0,0
2.995732274,7,0.20943237,0,0,0
2.079441542,5,0.209537877,0,0,0
0,7,0.073433214,0,0,0
32.25167045,4,0.095062249,0,0,0
59.32506359,5,0.097277907,0,0,0
5.991464547,10,0.207005697,0,0,0
9.704060528,10,0.070479004,0,0,0
0,3,0.000949567,0,0,0
5.991464547,10,0.174298375,0,0,0
0,3,0.00211015,0,0,0
7.624618986,10,0.00253218,0,0,0
1.609437912,7,0.210592952,0,0,0
0.693147181,7,0.21069846,0,0,0
14.97866137,15,0.006646972,0,0,0
4.158883083,7,0.210909475,0,0,0
0,5,0.021734543,0,0,0
2.772588722,10,0.21112049,0,0,0
0,2,0.043996624,0,0,0
1.386294361,11,0.211331505,0,0,0
0,1,0.009495674,0,0,0
1.386294361,6,0.21154252,0,0,0
0,6,0.092213547,0,0,0
0,2,0.002321165,0,0,0
18.02182669,7,0.091791517,0,0,0
0,3,0.098332982,0,0,0
2.995732274,4,0.212070057,0,0,0
1.386294361,6,0.212175564,0,0,0
0,8,0.065098122,0,0,0
0,1,0.009495674,0,0,0
1.386294361,6,0.21154252,0,0,0
0.693147181,6,0.212597594,0,0,0
0,2,0.002321165,0,0,0
2.995732274,17,0.212808609,0,0,0
9.704060528,5,0.212914117,0,0,0
0,2,0.010972779,0,0,0
0,5,0.213125132,0,0,0
2.995732274,10,0.213230639,0,0,0
0,5,0.076281916,0,0,0
1.609437912,8,0.213441654,0,0,0
0,2,0.007807554,0,0,0
0,3,0.00211015,0,0,0
0,4,0.120384047,0,0,0
1.386294361,5,0.213863684,0,0,0
0.693147181,7,0.213969192,0,0,0
6.907755279,10,0.214074699,0,0,0
1.386294361,6,0.212175564,0,0,0
5.991464547,7,0.214285714,0,0,0
0,2,0.00295421,0,0,0
5.545177444,10,0.09168601,0,0,0
8.958797346,6,0.127769572,0,0,0
0,4,0.214707744,0,0,0
0,4,0.031863262,0,0,0
2.995732274,9,0.214918759,0,0,0
0,2,0.001160582,0,0,0
0,3,0.00211015,0,0,0
3.583518938,9,0.215235282,0,0,0
0,2,0.002321165,0,0,0
2.995732274,5,0.215446297,0,0,0
2.995732274,9,0.215551804,0,0,0
5.991464547,9,0.111415911,0,0,0
0,4,0.006013927,0,0,0
1.386294361,5,0.215868327,0,0,0
0,2,0.034711965,0,0,0
0,2,0.004431315,0,0,0
0,4,0.057079553,0,0,0
0,2,0.002321165,0,0,0
5.991464547,6,0.110466343,0,0,0
2.995732274,6,0.216501372,0,0,0
1.098612289,4,0.216606879,0,0,0
2.079441542,7,0.159316311,0,0,0
0,3,0.000949567,0,0,0
4.158883083,8,0.077231483,0,0,0
0,2,0.001793627,0,0,0
0,3,0.00211015,0,0,0
4.394449155,11,0.128613632,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
0,3,0.004536822,0,0,0
20.72326584,8,0.00464233,0,0,0
7.624618986,10,0.00253218,0,0,0
5.545177444,7,0.004853345,0,0,0
0.693147181,9,0.217978476,0,0,0
129.0066818,2,0.005380882,0,0,0
2.995732274,18,0.218189491,0,0,0
8.987196821,10,0.160371386,0,0,0
2.302585093,4,0.218400506,0,0,0
1.098612289,8,0.218506014,0,0,0
2.079441542,6,0.218611521,0,0,0
1.098612289,8,0.218717029,0,0,0
0,9,0.012238869,0,0,0
2.995732274,12,0.218928044,0,0,0
0,5,0.029331083,0,0,0
0,3,0.00211015,0,0,0
2.079441542,6,0.219244566,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
158.7738105,7,0.0042203,0,0,0
4.158883083,11,0.219666596,0,0,0
2.995732274,9,0.219772104,0,0,0
2.302585093,7,0.219877611,0,0,0
5.545177444,11,0.025743828,0,0,0
0,2,0.001793627,0,0,0
0,3,0.00211015,0,0,0
1.791759469,7,0.220299641,0,0,0
0,2,0.002321165,0,0,0
39.41870832,5,0.037666174,0,0,0
17.91759469,9,0.220616164,0,0,0
3.218875825,11,0.220721671,0,0,0
0,4,0.03365689,0,0,0
9.704060528,10,0.070479004,0,0,0
0,3,0.000949567,0,0,0
14.97866137,9,0.156678624,0,0,0
0,2,0.043996624,0,0,0
32.95305501,12,0.012766406,0,0,0
28.4190344,9,0.00168812,0,0,0
0,2,0.004431315,0,0,0
0,5,0.133677991,0,0,0
0,2,0.002321165,0,0,0
3.218875825,9,0.077442498,0,0,0
0,3,0.00211015,0,0,0
62.91037774,13,0.009601182,0,0,0
0,2,0.002321165,0,0,0
0,1,0.009495674,0,0,0
28.4190344,9,0.00168812,0,0,0
6.907755279,9,0.141063516,0,0,0
1.098612289,3,0.222620806,0,0,0
11.98292909,12,0.222726314,0,0,0
6.931471806,9,0.222831821,0,0,0
0,2,0.087782233,0,0,0
32.95305501,6,0.223042836,0,0,0
5.991464547,6,0.223148344,0,0,0
0,3,0.020151931,0,0,0
0,2,0.020257438,0,0,0
0,10,0.223464866,0,0,0
0,2,0.001160582,0,0,0
2.302585093,7,0.223675881,0,0,0
9.010913347,13,0.011605824,0,0,0
2.995732274,6,0.223886896,0,0,0
0,4,0.158999789,0,0,0
5.375278408,6,0.224097911,0,0,0
0,2,0.011816839,0,0,0
0,3,0.00211015,0,0,0
2.995732274,8,0.224414433,0,0,0
2.995732274,9,0.224519941,0,0,0
0,4,0.224625448,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
32.95305501,6,0.223042836,0,0,0
5.991464547,6,0.223148344,0,0,0
4.605170186,7,0.122916227,0,0,0
1.386294361,9,0.225258493,0,0,0
0,4,0.006013927,0,0,0
0,4,0.225469508,0,0,0
3.218875825,12,0.225575016,0,0,0
1.791759469,6,0.225680523,0,0,0
0,3,0.004114792,0,0,0
2.302585093,7,0.225891538,0,0,0
0,2,0.001793627,0,0,0
0,4,0.03365689,0,0,0
0.693147181,4,0.226208061,0,0,0
6.907755279,5,0.048849968,0,0,0
2.995732274,9,0.226419076,0,0,0
0,4,0.006119434,0,0,0
1.386294361,5,0.226630091,0,0,0
2.995732274,7,0.226735598,0,0,0
0,3,0.104874446,0,0,0
1.386294361,6,0.226946613,0,0,0
0,2,0.011816839,0,0,0
2.995732274,5,0.227157628,0,0,0
0,3,0.00211015,0,0,0
4.605170186,7,0.186748259,0,0,0
2.772588722,6,0.025110783,0,0,0
2.995732274,10,0.227579658,0,0,0
0,4,0.096433847,0,0,0
0,3,0.00211015,0,0,0
0,4,0.023317156,0,0,0
1.098612289,9,0.228001688,0,0,0
0,2,0.002321165,0,0,0
6.907755279,4,0.091474995,0,0,0
0.693147181,7,0.228318211,0,0,0
2.079441542,7,0.126503482,0,0,0
1.386294361,6,0.226946613,0,0,0
0,2,0.011816839,0,0,0
4.158883083,7,0.018780333,0,0,0
0,3,0.004114792,0,0,0
2.995732274,11,0.228951256,0,0,0
5.375278408,6,0.224097911,0,0,0
0,3,0.017514244,0,0,0
0,5,0.229267778,0,0,0
0,3,0.004114792,0,0,0
7.167037877,7,0.229478793,0,0,0
0,1,0.009495674,0,0,0
4.158883083,7,0.018780333,0,0,0
0,2,0.002321165,0,0,0
1.386294361,9,0.225258493,0,0,0
0,2,0.001160582,0,0,0
0,7,0.074382781,0,0,0
0,7,0.230217345,0,0,0
2.995732274,13,0.230322853,0,0,0
0.693147181,6,0.23042836,0,0,0
0,2,0.001793627,0,0,0
0,1,0.009495674,0,0,0
2.772588722,11,0.230744883,0,0,0
3.295836866,8,0.099493564,0,0,0
1.386294361,12,0.008968137,0,0,0
2.772588722,2,0.101603714,0,0,0
6.907755279,6,0.101709221,0,0,0
0,3,0.23127242,0,0,0
5.375278408,6,0.224097911,0,0,0
2.995732274,10,0.231483435,0,0,0
0,3,0.00211015,0,0,0
0,7,0.184743617,0,0,0
0,2,0.002321165,0,0,0
2.302585093,10,0.231905465,0,0,0
4.605170186,11,0.232010973,0,0,0
0,5,0.088098755,0,0,0
5.375278408,7,0.232221988,0,0,0
2.772588722,7,0.194977843,0,0,0
0,4,0.232433003,0,0,0
0,4,0.006330449,0,0,0
2.302585093,7,0.232644018,0,0,0
4.605170186,11,0.232749525,0,0,0
0,4,0.006330449,0,0,0
0,3,0.047478371,0,0,0
4.158883083,10,0.233066048,0,0,0
2.079441542,6,0.104135894,0,0,0
0,4,0.006330449,0,0,0
2.772588722,6,0.23338257,0,0,0
0,2,0.001160582,0,0,0
1.609437912,7,0.233593585,0,0,0
0,10,0.143701203,0,0,0
1.791759469,11,0.2338046,0,0,0
8.987196821,12,0.135788141,0,0,0
28.4190344,9,0.00168812,0,0,0
0,2,0.011816839,0,0,0
0,3,0.021629036,0,0,0
0,1,0.009495674,0,0,0
0,3,0.12154463,0,0,0
2.302585093,5,0.234543153,0,0,1
4.828313737,4,0.23464866,0,0,0
6.907755279,3,0.234754168,0,0,0
5.991464547,7,0.234859675,0,0,0
0,3,0.024266723,0,0,0
2.995732274,11,0.23507069,0,0,0
0,2,0.001160582,0,0,0
6.238324625,6,0.053281283,0,0,0
0,1,0.009495674,0,0,0
2.772588722,7,0.23549272,0,0,0
0,4,0.006013927,0,0,0
0,5,0.088098755,0,0,0
1.791759469,9,0.235809242,0,0,0
1.386294361,6,0.23591475,0,0,0
0,3,0.004114792,0,0,0
0,3,0.024266723,0,0,0
0.693147181,5,0.236231272,0,0,0
1.098612289,10,0.23633678,0,0,0
0,2,0.001793627,0,0,0
0,3,0.00211015,0,0,0
1.386294361,5,0.152985862,0,0,0
0,2,0.002321165,0,0,0
0,3,0.23127242,0,0,0
0,3,0.00211015,0,0,0
4.852030264,8,0.12323275,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
6.907755279,5,0.048849968,0,0,0
2.995732274,5,0.237497362,0,0,0
0,5,0.088098755,0,0,0
0,2,0.020257438,0,0,0
3.465735903,11,0.237813885,0,0,0
0,2,0.043996624,0,0,0
0,1,0.009495674,0,0,0
0,8,0.033445875,0,0,0
129.0066818,2,0.005380882,0,0,0
2.995732274,26,0.238341422,0,0,0
2.772588722,2,0.23844693,0,0,0
0,4,0.101076176,0,0,0
2.995732274,9,0.238657945,0,0,0
0,3,0.00211015,0,0,0
2.197224577,5,0.23886896,0,0,0
0,2,0.002321165,0,0,0
14.97866137,10,0.038615742,0,0,0
28.4190344,9,0.00168812,0,0,0
0,2,0.043996624,0,0,0
1.609437912,8,0.239396497,0,0,0
0,3,0.00211015,0,0,0
1.609437912,11,0.239607512,0,0,0
0,2,0.002321165,0,0,0
3.295836866,8,0.055813463,0,0,0
4.394449155,8,0.190863051,0,0,0
4.828313737,8,0.050854611,0,0,0
0,3,0.024477738,0,0,0
0,2,0.002321165,0,0,0
2.302585093,10,0.240346065,0,0,0
2.772588722,10,0.240451572,0,0,0
129.0066818,2,0.005380882,0,0,0
2.995732274,22,0.240662587,0,0,0
1.791759469,14,0.240768095,0,0,0
0,3,0.00211015,0,0,0
2.995732274,5,0.24097911,0,0,0
0,2,0.002321165,0,0,0
4.828313737,12,0.066153197,0,0,0
1.386294361,3,0.241295632,0,0,0
2.995732274,16,0.241401139,0,0,0
2.302585093,8,0.241506647,0,0,0
0,5,0.088098755,0,0,0
0,3,0.021629036,0,0,0
5.545177444,6,0.002848702,0,0,0
0.693147181,4,0.241928677,0,0,0
0.693147181,5,0.242034184,0,0,0
0,3,0.00211015,0,0,1
2.995732274,6,0.242245199,0,0,0
0,4,0.002004642,0,0,0
5.991464547,9,0.242456214,0,0,0
16.11809565,12,0.242561722,0,0,0
9.704060528,5,0.212914117,0,0,0
2.302585093,6,0.242772737,0,0,0
0,3,0.00211015,0,0,0
0,3,0.12154463,0,0,0
5.991464547,3,0.006752479,0,0,0
0,2,0.002321165,0,0,0
4.605170186,14,0.243300274,0,0,0
11.98292909,10,0.083139903,0,0,0
3.295836866,3,0.005591897,0,0,0
0,4,0.002004642,0,0,0
2.772588722,6,0.23338257,0,0,0
0,2,0.001160582,0,0,0
3.218875825,5,0.208693817,0,0,0
5.991464547,8,0.244038827,0,0,0
4.158883083,10,0.233066048,0,0,0
0,2,0.001793627,0,0,0
0,7,0.058662165,0,0,0
6.907755279,8,0.244460857,0,0,0
0,2,0.034711965,0,0,0
5.545177444,7,0.244671872,0,0,0
0,4,0.232433003,0,0,0
1.791759469,7,0.244882887,0,0,0
0,4,0.006013927,0,0,0
11.98292909,10,0.245093902,0,0,0
11.98292909,9,0.245199409,0,0,0
0,3,0.000949567,0,0,0
2.995732274,10,0.245410424,0,0,0
0,3,0.00211015,0,0,0
0,4,0.232433003,0,0,0
2.995732274,9,0.245726947,0,0,0
1.609437912,10,0.245832454,0,0,0
0,5,0.056446508,0,0,0
0,2,0.001160582,0,0,0
2.995732274,4,0.246148977,0,0,0
0,4,0.246254484,0,0,0
1.791759469,12,0.246359992,0,0,0
0.693147181,11,0.246465499,0,0,0
0,1,0.009495674,0,0,0
1.386294361,6,0.20183583,0,0,0
0,7,0.230217345,0,0,0
4.852030264,8,0.12323275,0,0,0
11.09035489,3,0.099282549,0,0,1
0,2,0.001160582,0,0,0
2.995732274,8,0.247204051,0,0,0
1.098612289,8,0.247309559,0,0,0
2.995732274,11,0.247415066,0,0,0
0,7,0.185904199,0,0,0
2.995732274,4,0.247626081,0,0,1
0.693147181,7,0.247731589,0,0,0
0,2,0.002321165,0,0,0
0.693147181,10,0.247942604,0,0,0
0,6,0.248048111,0,0,0
1.791759469,9,0.248153619,0,0,0
0,3,0.00211015,0,0,0
2.995732274,6,0.248364634,0,0,1
1.386294361,3,0.248470141,0,0,0
1.386294361,11,0.248575649,0,0,0
2.995732274,11,0.248681156,0,0,0
4.158883083,7,0.018780333,0,0,0
0,2,0.002321165,0,0,0
32.95305501,6,0.223042836,0,0,0
2.995732274,7,0.249103186,0,0,0
0,4,0.096433847,0,0,0
0,1,0.009495674,0,0,0
6.907755279,4,0.091474995,0,0,0
2.995732274,4,0.249525216,0,0,0
0,2,0.100337624,0,0,0
0,2,0.001160582,0,0,0
0,7,0.249841739,0,0,0
1.386294361,8,0.249947246,0,0,0
5.493061443,4,0.156467609,0,0,0
0,3,0.00211015,0,0,0
2.995732274,6,0.250263769,0,0,0
5.991464547,7,0.250369276,0,0,0
0,2,0.010972779,0,0,0
0,4,0.049799536,0,0,0
1.791759469,9,0.250685799,0,0,0
5.493061443,4,0.156467609,0,0,0
0,3,0.00211015,0,0,0
2.995732274,7,0.251002321,0,0,0
5.991464547,7,0.250369276,0,0,0
0,2,0.002321165,0,0,0
2.302585093,6,0.251318844,0,0,0
0,2,0.034711965,0,0,0
1.386294361,5,0.251529859,0,0,0
2.079441542,6,0.219244566,0,0,0
0,2,0.011816839,0,0,0
0,3,0.00211015,0,0,0
2.302585093,7,0.251951889,0,0,0
2.302585093,6,0.252057396,0,0,0
0,2,0.002321165,0,0,0
4.605170186,11,0.232749525,0,0,0
0,3,0.001582612,0,0,0
3.583518938,9,0.163220089,0,0,0
2.995732274,11,0.252584934,0,0,0
39.41870832,5,0.037666174,0,0,0
5.991464547,8,0.252795949,0,0,0
2.079441542,8,0.252901456,0,0,0
2.995732274,13,0.253006963,0,0,0
0,3,0.00211015,0,0,0
2.995732274,15,0.253217978,0,0,0
0,2,0.002321165,0,0,0
2.079441542,7,0.253428993,0,0,0
1.386294361,8,0.163747626,0,0,0
0,1,0.009495674,0,0,0
3.583518938,8,0.253745516,0,0,0
0,2,0.002321165,0,0,0
0,5,0.052226208,0,0,0
1.609437912,10,0.254062038,0,0,0
0,2,0.002321165,0,0,0
2.995732274,11,0.254273053,0,0,0
14.97866137,17,0.254378561,0,0,0
0,3,0.033973412,0,0,0
0,2,0.020257438,0,0,0
0.693147181,10,0.254695083,0,0,1
2.995732274,5,0.254800591,0,0,0
0,2,0.05423085,0,0,0
5.991464547,12,0.255011606,0,0,0
19.40812106,9,0.011711332,0,0,0
2.302585093,10,0.255222621,0,0,0
0,3,0.00211015,0,0,0
0,5,0.063410002,0,0,0
0,5,0.155729057,0,0,0
0,2,0.002321165,0,0,0
8.987196821,12,0.255750158,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
32.95305501,6,0.223042836,0,0,0
6.907755279,7,0.256172188,0,0,0
0,4,0.246254484,0,0,0
0,3,0.000949567,0,0,0
4.828313737,9,0.256488711,0,0,0
0,4,0.096433847,0,0,0
0,3,0.00211015,0,0,0
3.583518938,8,0.256805233,0,0,0
5.375278408,9,0.256910741,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
23.02585093,7,0.257227263,0,0,0
5.991464547,8,0.257332771,0,0,0
0,2,0.002321165,0,0,0
0,3,0.059189702,0,0,0
5.991464547,12,0.257649293,0,0,0
2.995732274,3,0.257754801,0,0,0
6.931471806,9,0.035450517,0,0,0
5.991464547,9,0.257965816,0,0,0
0,3,0.00211015,0,0,0
5.375278408,9,0.256910741,0,0,0
0,2,0.002321165,0,0,0
0,3,0.059189702,0,0,0
2.995732274,8,0.258493353,0,0,0
0,3,0.024899768,0,0,0
2.995732274,12,0.258704368,0,0,0
19.40812106,9,0.011711332,0,0,0
4.158883083,4,0.086727158,0,0,0
0,2,0.000316522,0,0,0
4.158883083,10,0.233066048,0,0,0
0,4,0.03365689,0,0,0
0,2,0.004431315,0,0,0
2.995732274,13,0.25944292,0,0,0
0,3,0.004114792,0,0,0
2.995732274,9,0.259653935,0,0,0
0,5,0.076281916,0,0,0
0,3,0.000949567,0,0,0
3.583518938,11,0.259970458,0,0,0
2.995732274,17,0.260075965,0,0,0
0,3,0.00211015,0,0,0
59.32506359,5,0.097277907,0,0,0
20.79441542,4,0.095906309,0,0,0
2.197224577,7,0.260497995,0,0,0
0,4,0.156784132,0,0,0
5.991464547,8,0.244038827,0,0,0
2.995732274,10,0.260814518,0,0,0
0,2,0.065836674,0,0,0
11.98292909,11,0.261025533,0,0,0
19.40812106,9,0.011711332,0,0,0
0,9,0.261236548,0,0,0
0,3,0.00211015,0,0,0
0,6,0.261447563,0,0,0
0,5,0.155729057,0,0,0
0,2,0.002321165,0,0,0
8.987196821,12,0.255750158,0,0,0
0,2,0.002321165,0,0,0
0,3,0.00211015,0,0,0
32.95305501,6,0.223042836,0,0,0
6.907755279,7,0.256172188,0,0,0
0,4,0.246254484,0,0,0
0,3,0.000949567,0,0,0
0,4,0.101076176,0,0,0
4.828313737,9,0.256488711,0,0,0
0,4,0.096433847,0,0,0
